index,offset,byte_length,decoded_length,text,hex_bytes
1030,0x5961CF,0,0,"",
1031,0x5961D0,8,6,"  5Y(@",7b007b0015390820
1032,0x5961D9,0,0,"",
1033,0x5961DA,0,0,"",
1034,0x5961DB,0,0,"",
1035,0x5961DC,0,0,"",
1036,0x5961DD,0,0,"",
1037,0x5961DE,0,0,"",
1038,0x5961DF,0,0,"",
1039,0x5961E0,2,2," """,0002
1040,0x5961E3,0,0,"",
1041,0x5961E4,0,0,"",
1042,0x5961E5,0,0,"",
1043,0x5961E6,1,1," ",00
1044,0x5961E8,2,2,"  ",0000
1045,0x5961EB,0,0,"",
1046,0x5961EC,8,6,"  7Z1p",7c007c00173a1150
1047,0x5961F5,0,0,"",
1048,0x5961F6,0,0,"",
1049,0x5961F7,0,0,"",
1050,0x5961F8,0,0,"",
1051,0x5961F9,0,0,"",
1052,0x5961FA,0,0,"",
1053,0x5961FB,0,0,"",
1054,0x5961FC,2,2,"  ",0000
1055,0x5961FF,0,0,"",
1056,0x596200,0,0,"",
1057,0x596201,0,0,"",
1058,0x596202,1,1," ",00
1059,0x596204,2,2,"  ",0000
1060,0x596207,0,0,"",
1061,0x596208,8,6,"  5[B ",7d007d00153b2200
1062,0x596211,1,1,"_",3f
1063,0x596213,0,0,"",
1064,0x596214,6,6,"   `  ",000000400000
1065,0x59621B,0,0,"",
1066,0x59621C,0,0,"",
1067,0x59621D,0,0,"",
1068,0x59621E,1,1," ",00
1069,0x596220,2,2,"  ",0000
1070,0x596223,0,0,"",
1071,0x596224,8,6,"  5\B ",80008000153c2200
1072,0x59622D,1,1,"_",3f
1073,0x59622F,0,0,"",
1074,0x596230,7,7,"!     ü",0100000000007f
1075,0x596238,0,0,"",
1076,0x596239,0,0,"",
1077,0x59623A,1,1," ",00
1078,0x59623C,2,2,"  ",0000
1079,0x59623F,0,0,"",
1080,0x596240,8,6,"  7]B ",81008100173d2200
1081,0x596249,1,1,"_",3f
1082,0x59624B,0,0,"",
1083,0x59624C,7,7,"!     ü",0100000000007f
1084,0x596254,3,3,"£E ",782500
1085,0x596258,9,9,"  C ü ü 3",000023007f007f0013
1086,0x596262,2,2,"18",1118
1087,0x596265,0,0,"",
1088,0x596266,0,0,"",
1089,0x596267,0,0,"",
1090,0x596268,0,0,"",
1091,0x596269,0,0,"",
1092,0x59626A,0,0,"",
1093,0x59626B,0,0,"",
1094,0x59626C,2,2,"  ",0000
1095,0x59626F,0,0,"",
1096,0x596270,1,1,"ã",64
1097,0x596272,1,1," ",00
1098,0x596274,2,2,"  ",0000
1099,0x596277,0,0,"",
1100,0x596278,8,6,"  7_B\",83008300173f223c
1101,0x596281,0,0,"",
1102,0x596282,0,0,"",
1103,0x596283,0,0,"",
1104,0x596284,0,0,"",
1105,0x596285,0,0,"",
1106,0x596286,0,0,"",
1107,0x596287,0,0,"",
1108,0x596288,2,2,"! ",0100
1109,0x59628B,0,0,"",
1110,0x59628C,3,3,"£L ",782c00
1111,0x596290,9,7,"  4   3",000014008a008a0013
1112,0x59629A,2,2,"1J",112a
1113,0x59629D,0,0,"",
1114,0x59629E,0,0,"",
1115,0x59629F,0,0,"",
1116,0x5962A0,0,0,"",
1117,0x5962A1,0,0,"",
1118,0x5962A2,0,0,"",
1119,0x5962A3,0,0,"",
1120,0x5962A4,2,2,"  ",0000
1121,0x5962A7,0,0,"",
1122,0x5962A8,1,1,"ã",64
1123,0x5962AA,1,1," ",00
1124,0x5962AC,2,2,"  ",0000
1125,0x5962AF,0,0,"",
1126,0x5962B0,8,6,"  7aBf",8500850017412246
1127,0x5962B9,0,0,"",
1128,0x5962BA,0,0,"",
1129,0x5962BB,0,0,"",
1130,0x5962BC,0,0,"",
1131,0x5962BD,0,0,"",
1132,0x5962BE,0,0,"",
1133,0x5962BF,0,0,"",
1134,0x5962C0,2,2,"$ ",0400
1135,0x5962C3,0,0,"",
1136,0x5962C4,3,3,"£C ",782300
1137,0x5962C8,9,6,"     3",0000e2008b008b0013
1138,0x5962D2,2,2,"1(",1108
1139,0x5962D5,0,0,"",
1140,0x5962D6,2,2," %",0005
1141,0x5962D9,0,0,"",
1142,0x5962DA,0,0,"",
1143,0x5962DB,0,0,"",
1144,0x5962DC,2,2,"  ",0000
1145,0x5962DF,0,0,"",
1146,0x5962E0,1,1,"ã",64
1147,0x5962E2,1,1," ",00
1148,0x5962E4,2,2,"  ",0000
1149,0x5962E7,0,0,"",
1150,0x5962E8,8,6,"  3cB ",8700870013432200
1151,0x5962F1,1,1,"_",3f
1152,0x5962F3,0,0,"",
1153,0x5962F4,6,5,"8    ",cc1800000000
1154,0x5962FB,0,0,"",
1155,0x5962FC,3,3,"£9 ",781900
1156,0x596300,9,6,"  !  7",0000a3019300930017
1157,0x59630A,2,2,"1H",1128
1158,0x59630D,0,0,"",
1159,0x59630E,0,0,"",
1160,0x59630F,0,0,"",
1161,0x596310,0,0,"",
1162,0x596311,0,0,"",
1163,0x596312,0,0,"",
1164,0x596313,0,0,"",
1165,0x596314,2,2,"  ",0000
1166,0x596317,0,0,"",
1167,0x596318,1,1,"ã",64
1168,0x59631A,1,1," ",00
1169,0x59631C,2,2,"  ",0000
1170,0x59631F,0,0,"",
1171,0x596320,8,6,"  7eB ",8900890017452200
1172,0x596329,9,8,"'8!     ",071879010000000000
1173,0x596333,0,0,"",
1174,0x596334,0,0,"",
1175,0x596335,0,0,"",
1176,0x596336,0,0,"",
1177,0x596337,0,0,"",
1178,0x596338,2,2,"  ",0000
1179,0x59633B,0,0,"",
1180,0x59633C,0,0,"",
1181,0x59633D,0,0,"",
1182,0x59633E,0,0,"",
1183,0x59633F,0,0,"",
1184,0x596340,4,4,"7m1R",174d1132
1185,0x596345,0,0,"",
1186,0x596346,0,0,"",
1187,0x596347,0,0,"",
1188,0x596348,0,0,"",
1189,0x596349,0,0,"",
1190,0x59634A,0,0,"",
1191,0x59634B,0,0,"",
1192,0x59634C,2,2,"  ",0000
1193,0x59634F,0,0,"",
1194,0x596350,1,1,"ã",64
1195,0x596352,0,0,"",
1196,0x596353,0,0,"",
1197,0x596354,2,2,"  ",0000
1198,0x596357,0,0,"",
1199,0x596358,0,0,"",
1200,0x596359,0,0,"",
1201,0x59635A,0,0,"",
1202,0x59635B,0,0,"",
1203,0x59635C,4,4,"7nBz",174e225a
1204,0x596361,0,0,"",
1205,0x596362,0,0,"",
1206,0x596363,0,0,"",
1207,0x596364,0,0,"",
1208,0x596365,0,0,"",
1209,0x596366,0,0,"",
1210,0x596367,0,0,"",
1211,0x596368,2,2,"  ",0000
1212,0x59636B,0,0,"",
1213,0x59636C,0,0,"",
1214,0x59636D,0,0,"",
1215,0x59636E,0,0,"",
1216,0x59636F,0,0,"",
1217,0x596370,2,2,"  ",0000
1218,0x596373,0,0,"",
1219,0x596374,0,0,"",
1220,0x596375,0,0,"",
1221,0x596376,0,0,"",
1222,0x596377,0,0,"",
1223,0x596378,4,4,"6o10",164f1110
1224,0x59637D,0,0,"",
1225,0x59637E,0,0,"",
1226,0x59637F,0,0,"",
1227,0x596380,0,0,"",
1228,0x596381,0,0,"",
1229,0x596382,0,0,"",
1230,0x596383,0,0,"",
1231,0x596384,2,2," `",0040
1232,0x596387,0,0,"",
1233,0x596388,0,0,"",
1234,0x596389,0,0,"",
1235,0x59638A,0,0,"",
1236,0x59638B,0,0,"",
1237,0x59638C,0,0,"",
1238,0x59638D,0,0,"",
1239,0x59638E,0,0,"",
1240,0x59638F,0,0,"",
1241,0x596390,0,0,"",
1242,0x596391,0,0,"",
1243,0x596392,0,0,"",
1244,0x596393,0,0,"",
1245,0x596394,0,0,"",
1246,0x596395,0,0,"",
1247,0x596396,0,0,"",
1248,0x596397,0,0,"",
1249,0x596398,0,0,"",
1250,0x596399,0,0,"",
1251,0x59639A,0,0,"",
1252,0x59639B,0,0,"",
1253,0x59639C,0,0,"",
1254,0x59639D,0,0,"",
1255,0x59639E,0,0,"",
1256,0x59639F,0,0,"",
1257,0x5963A0,0,0,"",
1258,0x5963A1,0,0,"",
1259,0x5963A2,0,0,"",
1260,0x5963A3,0,0,"",
1261,0x5963A4,0,0,"",
1262,0x5963A5,0,0,"",
1263,0x5963A6,0,0,"",
1264,0x5963A7,0,0,"",
1265,0x5963A8,0,0,"",
1266,0x5963A9,0,0,"",
1267,0x5963AA,0,0,"",
1268,0x5963AB,0,0,"",
1269,0x5963AC,0,0,"",
1270,0x5963AD,0,0,"",
1271,0x5963AE,0,0,"",
1272,0x5963AF,0,0,"",
1273,0x5963B0,0,0,"",
1274,0x5963B1,0,0,"",
1275,0x5963B2,0,0,"",
1276,0x5963B3,0,0,"",
1277,0x5963B4,0,0,"",
1278,0x5963B5,0,0,"",
1279,0x5963B6,0,0,"",
1280,0x5963B7,0,0,"",
1281,0x5963B8,0,0,"",
1282,0x5963B9,0,0,"",
1283,0x5963BA,0,0,"",
1284,0x5963BB,0,0,"",
1285,0x5963BC,0,0,"",
1286,0x5963BD,0,0,"",
1287,0x5963BE,0,0,"",
1288,0x5963BF,0,0,"",
1289,0x5963C0,0,0,"",
1290,0x5963C1,0,0,"",
1291,0x5963C2,0,0,"",
1292,0x5963C3,0,0,"",
1293,0x5963C4,0,0,"",
1294,0x5963C5,0,0,"",
1295,0x5963C6,0,0,"",
1296,0x5963C7,0,0,"",
1297,0x5963C8,0,0,"",
1298,0x5963C9,0,0,"",
1299,0x5963CA,0,0,"",
1300,0x5963CB,0,0,"",
1301,0x5963CC,0,0,"",
1302,0x5963CD,0,0,"",
1303,0x5963CE,0,0,"",
1304,0x5963CF,0,0,"",
1305,0x5963D0,0,0,"",
1306,0x5963D1,0,0,"",
1307,0x5963D2,0,0,"",
1308,0x5963D3,0,0,"",
1309,0x5963D4,0,0,"",
1310,0x5963D5,0,0,"",
1311,0x5963D6,0,0,"",
1312,0x5963D7,0,0,"",
1313,0x5963D8,0,0,"",
1314,0x5963D9,0,0,"",
1315,0x5963DA,0,0,"",
1316,0x5963DB,0,0,"",
1317,0x5963DC,0,0,"",
1318,0x5963DD,0,0,"",
1319,0x5963DE,0,0,"",
1320,0x5963DF,0,0,"",
1321,0x5963E0,0,0,"",
1322,0x5963E1,0,0,"",
1323,0x5963E2,0,0,"",
1324,0x5963E3,0,0,"",
1325,0x5963E4,0,0,"",
1326,0x5963E5,0,0,"",
1327,0x5963E6,0,0,"",
1328,0x5963E7,0,0,"",
1329,0x5963E8,0,0,"",
1330,0x5963E9,0,0,"",
1331,0x5963EA,0,0,"",
1332,0x5963EB,0,0,"",
1333,0x5963EC,0,0,"",
1334,0x5963ED,0,0,"",
1335,0x5963EE,0,0,"",
1336,0x5963EF,0,0,"",
1337,0x5963F0,0,0,"",
1338,0x5963F1,0,0,"",
1339,0x5963F2,0,0,"",
1340,0x5963F3,0,0,"",
1341,0x5963F4,0,0,"",
1342,0x5963F5,0,0,"",
1343,0x5963F6,0,0,"",
1344,0x5963F7,0,0,"",
1345,0x5963F8,0,0,"",
1346,0x5963F9,0,0,"",
1347,0x5963FA,0,0,"",
1348,0x5963FB,0,0,"",
1349,0x5963FC,0,0,"",
1350,0x5963FD,0,0,"",
1351,0x5963FE,0,0,"",
1352,0x5963FF,0,0,"",
1353,0x596400,0,0,"",
1354,0x596401,0,0,"",
1355,0x596402,0,0,"",
1356,0x596403,0,0,"",
1357,0x596404,0,0,"",
1358,0x596405,0,0,"",
1359,0x596406,0,0,"",
1360,0x596407,0,0,"",
1361,0x596408,0,0,"",
1362,0x596409,0,0,"",
1363,0x59640A,0,0,"",
1364,0x59640B,0,0,"",
1365,0x59640C,0,0,"",
1366,0x59640D,0,0,"",
1367,0x59640E,0,0,"",
1368,0x59640F,0,0,"",
1369,0x596410,0,0,"",
1370,0x596411,0,0,"",
1371,0x596412,0,0,"",
1372,0x596413,0,0,"",
1373,0x596414,0,0,"",
1374,0x596415,0,0,"",
1375,0x596416,0,0,"",
1376,0x596417,0,0,"",
1377,0x596418,0,0,"",
1378,0x596419,0,0,"",
1379,0x59641A,0,0,"",
1380,0x59641B,0,0,"",
1381,0x59641C,0,0,"",
1382,0x59641D,0,0,"",
1383,0x59641E,0,0,"",
1384,0x59641F,0,0,"",
1385,0x596420,0,0,"",
1386,0x596421,0,0,"",
1387,0x596422,0,0,"",
1388,0x596423,0,0,"",
1389,0x596424,0,0,"",
1390,0x596425,0,0,"",
1391,0x596426,0,0,"",
1392,0x596427,0,0,"",
1393,0x596428,0,0,"",
1394,0x596429,0,0,"",
1395,0x59642A,0,0,"",
1396,0x59642B,0,0,"",
1397,0x59642C,0,0,"",
1398,0x59642D,0,0,"",
1399,0x59642E,0,0,"",
1400,0x59642F,0,0,"",
1401,0x596430,0,0,"",
1402,0x596431,0,0,"",
1403,0x596432,0,0,"",
1404,0x596433,0,0,"",
1405,0x596434,0,0,"",
1406,0x596435,0,0,"",
1407,0x596436,0,0,"",
1408,0x596437,0,0,"",
1409,0x596438,0,0,"",
1410,0x596439,0,0,"",
1411,0x59643A,0,0,"",
1412,0x59643B,0,0,"",
1413,0x59643C,0,0,"",
1414,0x59643D,0,0,"",
1415,0x59643E,0,0,"",
1416,0x59643F,0,0,"",
1417,0x596440,0,0,"",
1418,0x596441,0,0,"",
1419,0x596442,0,0,"",
1420,0x596443,0,0,"",
1421,0x596444,0,0,"",
1422,0x596445,0,0,"",
1423,0x596446,0,0,"",
1424,0x596447,0,0,"",
1425,0x596448,0,0,"",
1426,0x596449,0,0,"",
1427,0x59644A,0,0,"",
1428,0x59644B,0,0,"",
1429,0x59644C,0,0,"",
1430,0x59644D,0,0,"",
1431,0x59644E,0,0,"",
1432,0x59644F,0,0,"",
1433,0x596450,0,0,"",
1434,0x596451,0,0,"",
1435,0x596452,0,0,"",
1436,0x596453,0,0,"",
1437,0x596454,0,0,"",
1438,0x596455,0,0,"",
1439,0x596456,0,0,"",
1440,0x596457,0,0,"",
1441,0x596458,0,0,"",
1442,0x596459,0,0,"",
1443,0x59645A,0,0,"",
1444,0x59645B,0,0,"",
1445,0x59645C,0,0,"",
1446,0x59645D,0,0,"",
1447,0x59645E,0,0,"",
1448,0x59645F,0,0,"",
1449,0x596460,0,0,"",
1450,0x596461,0,0,"",
1451,0x596462,0,0,"",
1452,0x596463,0,0,"",
1453,0x596464,0,0,"",
1454,0x596465,0,0,"",
1455,0x596466,0,0,"",
1456,0x596467,0,0,"",
1457,0x596468,0,0,"",
1458,0x596469,0,0,"",
1459,0x59646A,0,0,"",
1460,0x59646B,0,0,"",
1461,0x59646C,0,0,"",
1462,0x59646D,0,0,"",
1463,0x59646E,0,0,"",
1464,0x59646F,0,0,"",
1465,0x596470,0,0,"",
1466,0x596471,0,0,"",
1467,0x596472,0,0,"",
1468,0x596473,0,0,"",
1469,0x596474,0,0,"",
1470,0x596475,0,0,"",
1471,0x596476,0,0,"",
1472,0x596477,0,0,"",
1473,0x596478,0,0,"",
1474,0x596479,0,0,"",
1475,0x59647A,0,0,"",
1476,0x59647B,0,0,"",
1477,0x59647C,0,0,"",
1478,0x59647D,0,0,"",
1479,0x59647E,0,0,"",
1480,0x59647F,0,0,"",
1481,0x596480,0,0,"",
1482,0x596481,0,0,"",
1483,0x596482,0,0,"",
1484,0x596483,0,0,"",
1485,0x596484,0,0,"",
1486,0x596485,0,0,"",
1487,0x596486,0,0,"",
1488,0x596487,0,0,"",
1489,0x596488,0,0,"",
1490,0x596489,0,0,"",
1491,0x59648A,0,0,"",
1492,0x59648B,0,0,"",
1493,0x59648C,0,0,"",
1494,0x59648D,0,0,"",
1495,0x59648E,0,0,"",
1496,0x59648F,0,0,"",
1497,0x596490,0,0,"",
1498,0x596491,0,0,"",
1499,0x596492,0,0,"",
1500,0x596493,0,0,"",
1501,0x596494,0,0,"",
1502,0x596495,0,0,"",
1503,0x596496,0,0,"",
1504,0x596497,0,0,"",
1505,0x596498,0,0,"",
1506,0x596499,0,0,"",
1507,0x59649A,0,0,"",
1508,0x59649B,0,0,"",
1509,0x59649C,0,0,"",
1510,0x59649D,0,0,"",
1511,0x59649E,0,0,"",
1512,0x59649F,0,0,"",
1513,0x5964A0,0,0,"",
1514,0x5964A1,0,0,"",
1515,0x5964A2,0,0,"",
1516,0x5964A3,0,0,"",
1517,0x5964A4,0,0,"",
1518,0x5964A5,0,0,"",
1519,0x5964A6,0,0,"",
1520,0x5964A7,0,0,"",
1521,0x5964A8,0,0,"",
1522,0x5964A9,0,0,"",
1523,0x5964AA,0,0,"",
1524,0x5964AB,0,0,"",
1525,0x5964AC,0,0,"",
1526,0x5964AD,0,0,"",
1527,0x5964AE,0,0,"",
1528,0x5964AF,0,0,"",
1529,0x5964B0,0,0,"",
1530,0x5964B1,0,0,"",
1531,0x5964B2,0,0,"",
1532,0x5964B3,0,0,"",
1533,0x5964B4,0,0,"",
1534,0x5964B5,0,0,"",
1535,0x5964B6,0,0,"",
1536,0x5964B7,0,0,"",
1537,0x5964B8,0,0,"",
1538,0x5964B9,0,0,"",
1539,0x5964BA,0,0,"",
1540,0x5964BB,0,0,"",
1541,0x5964BC,0,0,"",
1542,0x5964BD,0,0,"",
1543,0x5964BE,0,0,"",
1544,0x5964BF,0,0,"",
1545,0x5964C0,0,0,"",
1546,0x5964C1,0,0,"",
1547,0x5964C2,0,0,"",
1548,0x5964C3,0,0,"",
1549,0x5964C4,0,0,"",
1550,0x5964C5,0,0,"",
1551,0x5964C6,0,0,"",
1552,0x5964C7,0,0,"",
1553,0x5964C8,0,0,"",
1554,0x5964C9,0,0,"",
1555,0x5964CA,0,0,"",
1556,0x5964CB,0,0,"",
1557,0x5964CC,0,0,"",
1558,0x5964CD,0,0,"",
1559,0x5964CE,0,0,"",
1560,0x5964CF,0,0,"",
1561,0x5964D0,0,0,"",
1562,0x5964D1,0,0,"",
1563,0x5964D2,0,0,"",
1564,0x5964D3,0,0,"",
1565,0x5964D4,0,0,"",
1566,0x5964D5,0,0,"",
1567,0x5964D6,0,0,"",
1568,0x5964D7,0,0,"",
1569,0x5964D8,0,0,"",
1570,0x5964D9,0,0,"",
1571,0x5964DA,0,0,"",
1572,0x5964DB,0,0,"",
1573,0x5964DC,0,0,"",
1574,0x5964DD,0,0,"",
1575,0x5964DE,0,0,"",
1576,0x5964DF,0,0,"",
1577,0x5964E0,0,0,"",
1578,0x5964E1,0,0,"",
1579,0x5964E2,0,0,"",
1580,0x5964E3,0,0,"",
1581,0x5964E4,0,0,"",
1582,0x5964E5,0,0,"",
1583,0x5964E6,0,0,"",
1584,0x5964E7,0,0,"",
1585,0x5964E8,0,0,"",
1586,0x5964E9,0,0,"",
1587,0x5964EA,0,0,"",
1588,0x5964EB,0,0,"",
1589,0x5964EC,0,0,"",
1590,0x5964ED,0,0,"",
1591,0x5964EE,0,0,"",
1592,0x5964EF,0,0,"",
1593,0x5964F0,0,0,"",
1594,0x5964F1,0,0,"",
1595,0x5964F2,0,0,"",
1596,0x5964F3,0,0,"",
1597,0x5964F4,0,0,"",
1598,0x5964F5,0,0,"",
1599,0x5964F6,0,0,"",
1600,0x5964F7,0,0,"",
1601,0x5964F8,0,0,"",
1602,0x5964F9,0,0,"",
1603,0x5964FA,0,0,"",
1604,0x5964FB,0,0,"",
1605,0x5964FC,0,0,"",
1606,0x5964FD,0,0,"",
1607,0x5964FE,0,0,"",
1608,0x5964FF,0,0,"",
1609,0x596500,0,0,"",
1610,0x596501,0,0,"",
1611,0x596502,0,0,"",
1612,0x596503,0,0,"",
1613,0x596504,0,0,"",
1614,0x596505,0,0,"",
1615,0x596506,0,0,"",
1616,0x596507,0,0,"",
1617,0x596508,0,0,"",
1618,0x596509,0,0,"",
1619,0x59650A,0,0,"",
1620,0x59650B,0,0,"",
1621,0x59650C,0,0,"",
1622,0x59650D,0,0,"",
1623,0x59650E,0,0,"",
1624,0x59650F,0,0,"",
1625,0x596510,0,0,"",
1626,0x596511,0,0,"",
1627,0x596512,0,0,"",
1628,0x596513,0,0,"",
1629,0x596514,0,0,"",
1630,0x596515,0,0,"",
1631,0x596516,0,0,"",
1632,0x596517,0,0,"",
1633,0x596518,0,0,"",
1634,0x596519,0,0,"",
1635,0x59651A,0,0,"",
1636,0x59651B,0,0,"",
1637,0x59651C,0,0,"",
1638,0x59651D,0,0,"",
1639,0x59651E,0,0,"",
1640,0x59651F,0,0,"",
1641,0x596520,0,0,"",
1642,0x596521,0,0,"",
1643,0x596522,0,0,"",
1644,0x596523,0,0,"",
1645,0x596524,0,0,"",
1646,0x596525,0,0,"",
1647,0x596526,0,0,"",
1648,0x596527,0,0,"",
1649,0x596528,0,0,"",
1650,0x596529,0,0,"",
1651,0x59652A,0,0,"",
1652,0x59652B,0,0,"",
1653,0x59652C,0,0,"",
1654,0x59652D,0,0,"",
1655,0x59652E,0,0,"",
1656,0x59652F,0,0,"",
1657,0x596530,0,0,"",
1658,0x596531,0,0,"",
1659,0x596532,0,0,"",
1660,0x596533,0,0,"",
1661,0x596534,0,0,"",
1662,0x596535,0,0,"",
1663,0x596536,0,0,"",
1664,0x596537,0,0,"",
1665,0x596538,0,0,"",
1666,0x596539,0,0,"",
1667,0x59653A,0,0,"",
1668,0x59653B,0,0,"",
1669,0x59653C,0,0,"",
1670,0x59653D,0,0,"",
1671,0x59653E,0,0,"",
1672,0x59653F,0,0,"",
1673,0x596540,0,0,"",
1674,0x596541,0,0,"",
1675,0x596542,0,0,"",
1676,0x596543,0,0,"",
1677,0x596544,0,0,"",
1678,0x596545,0,0,"",
1679,0x596546,0,0,"",
1680,0x596547,0,0,"",
1681,0x596548,0,0,"",
1682,0x596549,0,0,"",
1683,0x59654A,0,0,"",
1684,0x59654B,0,0,"",
1685,0x59654C,0,0,"",
1686,0x59654D,0,0,"",
1687,0x59654E,0,0,"",
1688,0x59654F,0,0,"",
1689,0x596550,0,0,"",
1690,0x596551,0,0,"",
1691,0x596552,0,0,"",
1692,0x596553,0,0,"",
1693,0x596554,0,0,"",
1694,0x596555,0,0,"",
1695,0x596556,0,0,"",
1696,0x596557,0,0,"",
1697,0x596558,0,0,"",
1698,0x596559,0,0,"",
1699,0x59655A,0,0,"",
1700,0x59655B,0,0,"",
1701,0x59655C,0,0,"",
1702,0x59655D,0,0,"",
1703,0x59655E,0,0,"",
1704,0x59655F,0,0,"",
1705,0x596560,0,0,"",
1706,0x596561,0,0,"",
1707,0x596562,0,0,"",
1708,0x596563,0,0,"",
1709,0x596564,0,0,"",
1710,0x596565,0,0,"",
1711,0x596566,0,0,"",
1712,0x596567,0,0,"",
1713,0x596568,0,0,"",
1714,0x596569,0,0,"",
1715,0x59656A,0,0,"",
1716,0x59656B,0,0,"",
1717,0x59656C,0,0,"",
1718,0x59656D,0,0,"",
1719,0x59656E,0,0,"",
1720,0x59656F,0,0,"",
1721,0x596570,0,0,"",
1722,0x596571,0,0,"",
1723,0x596572,0,0,"",
1724,0x596573,0,0,"",
1725,0x596574,0,0,"",
1726,0x596575,0,0,"",
1727,0x596576,0,0,"",
1728,0x596577,0,0,"",
1729,0x596578,0,0,"",
1730,0x596579,0,0,"",
1731,0x59657A,0,0,"",
1732,0x59657B,0,0,"",
1733,0x59657C,0,0,"",
1734,0x59657D,0,0,"",
1735,0x59657E,0,0,"",
1736,0x59657F,0,0,"",
1737,0x596580,0,0,"",
1738,0x596581,0,0,"",
1739,0x596582,0,0,"",
1740,0x596583,0,0,"",
1741,0x596584,0,0,"",
1742,0x596585,0,0,"",
1743,0x596586,0,0,"",
1744,0x596587,0,0,"",
1745,0x596588,0,0,"",
1746,0x596589,0,0,"",
1747,0x59658A,0,0,"",
1748,0x59658B,0,0,"",
1749,0x59658C,0,0,"",
1750,0x59658D,0,0,"",
1751,0x59658E,0,0,"",
1752,0x59658F,0,0,"",
1753,0x596590,0,0,"",
1754,0x596591,0,0,"",
1755,0x596592,0,0,"",
1756,0x596593,0,0,"",
1757,0x596594,0,0,"",
1758,0x596595,0,0,"",
1759,0x596596,0,0,"",
1760,0x596597,0,0,"",
1761,0x596598,0,0,"",
1762,0x596599,0,0,"",
1763,0x59659A,0,0,"",
1764,0x59659B,0,0,"",
1765,0x59659C,0,0,"",
1766,0x59659D,0,0,"",
1767,0x59659E,0,0,"",
1768,0x59659F,0,0,"",
1769,0x5965A0,0,0,"",
1770,0x5965A1,0,0,"",
1771,0x5965A2,0,0,"",
1772,0x5965A3,0,0,"",
1773,0x5965A4,0,0,"",
1774,0x5965A5,0,0,"",
1775,0x5965A6,0,0,"",
1776,0x5965A7,0,0,"",
1777,0x5965A8,0,0,"",
1778,0x5965A9,0,0,"",
1779,0x5965AA,0,0,"",
1780,0x5965AB,0,0,"",
1781,0x5965AC,0,0,"",
1782,0x5965AD,0,0,"",
1783,0x5965AE,0,0,"",
1784,0x5965AF,0,0,"",
1785,0x5965B0,0,0,"",
1786,0x5965B1,0,0,"",
1787,0x5965B2,0,0,"",
1788,0x5965B3,0,0,"",
1789,0x5965B4,0,0,"",
1790,0x5965B5,0,0,"",
1791,0x5965B6,0,0,"",
1792,0x5965B7,0,0,"",
1793,0x5965B8,0,0,"",
1794,0x5965B9,0,0,"",
1795,0x5965BA,0,0,"",
1796,0x5965BB,0,0,"",
1797,0x5965BC,0,0,"",
1798,0x5965BD,0,0,"",
1799,0x5965BE,0,0,"",
1800,0x5965BF,0,0,"",
1801,0x5965C0,0,0,"",
1802,0x5965C1,0,0,"",
1803,0x5965C2,0,0,"",
1804,0x5965C3,0,0,"",
1805,0x5965C4,0,0,"",
1806,0x5965C5,0,0,"",
1807,0x5965C6,0,0,"",
1808,0x5965C7,0,0,"",
1809,0x5965C8,0,0,"",
1810,0x5965C9,0,0,"",
1811,0x5965CA,0,0,"",
1812,0x5965CB,0,0,"",
1813,0x5965CC,0,0,"",
1814,0x5965CD,0,0,"",
1815,0x5965CE,0,0,"",
1816,0x5965CF,0,0,"",
1817,0x5965D0,0,0,"",
1818,0x5965D1,0,0,"",
1819,0x5965D2,0,0,"",
1820,0x5965D3,0,0,"",
1821,0x5965D4,0,0,"",
1822,0x5965D5,0,0,"",
1823,0x5965D6,0,0,"",
1824,0x5965D7,0,0,"",
1825,0x5965D8,0,0,"",
1826,0x5965D9,0,0,"",
1827,0x5965DA,0,0,"",
1828,0x5965DB,0,0,"",
1829,0x5965DC,0,0,"",
1830,0x5965DD,0,0,"",
1831,0x5965DE,0,0,"",
1832,0x5965DF,0,0,"",
1833,0x5965E0,0,0,"",
1834,0x5965E1,0,0,"",
1835,0x5965E2,0,0,"",
1836,0x5965E3,0,0,"",
1837,0x5965E4,0,0,"",
1838,0x5965E5,0,0,"",
1839,0x5965E6,0,0,"",
1840,0x5965E7,0,0,"",
1841,0x5965E8,0,0,"",
1842,0x5965E9,0,0,"",
1843,0x5965EA,0,0,"",
1844,0x5965EB,0,0,"",
1845,0x5965EC,0,0,"",
1846,0x5965ED,0,0,"",
1847,0x5965EE,0,0,"",
1848,0x5965EF,0,0,"",
1849,0x5965F0,0,0,"",
1850,0x5965F1,0,0,"",
1851,0x5965F2,0,0,"",
1852,0x5965F3,0,0,"",
1853,0x5965F4,0,0,"",
1854,0x5965F5,0,0,"",
1855,0x5965F6,0,0,"",
1856,0x5965F7,0,0,"",
1857,0x5965F8,0,0,"",
1858,0x5965F9,0,0,"",
1859,0x5965FA,0,0,"",
1860,0x5965FB,0,0,"",
1861,0x5965FC,0,0,"",
1862,0x5965FD,0,0,"",
1863,0x5965FE,0,0,"",
1864,0x5965FF,0,0,"",
1865,0x596600,0,0,"",
1866,0x596601,0,0,"",
1867,0x596602,0,0,"",
1868,0x596603,0,0,"",
1869,0x596604,0,0,"",
1870,0x596605,0,0,"",
1871,0x596606,0,0,"",
1872,0x596607,0,0,"",
1873,0x596608,0,0,"",
1874,0x596609,0,0,"",
1875,0x59660A,0,0,"",
