index,offset,text,hex_bytes,byte_length,text_length,type_info
642,0x00524908,or erase 1 block of saved data.,4F 52 00 45 52 41 53 45 00 11 00 42 4C 4F 43 4B 00 4F 46 00 53 41 56 45 44 00 44 41 54 41 0E FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,48,31,DEF
643,0x00524998,Couldn't read it.,23 4F 55 4C 44 4E 07 54 00 52 45 41 44 00 49 54 0E FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,48,17,DEF
644,0x005249C8,Still want to begin the game?,33 54 49 4C 4C 00 57 41 4E 54 00 54 4F 00 42 45 47 49 4E 00 54 48 45 00 47 41 4D 45 1F FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,48,29,DEF
645,0x00524AB8,Can not allocate save file memory buffer!,23 41 4E 00 4E 4F 54 00 41 4C 4C 4F 43 41 54 45 00 53 41 56 45 00 46 49 4C 45 00 4D 45 4D 4F 52 59 00 42 55 46 46 45 52 01 FF 00 00 00 00 00 00,48,41,DEF
646,0x00524AE8,Invalid save file!,29 4E 56 41 4C 49 44 00 53 41 56 45 00 46 49 4C 45 01 FF 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00 00,48,18,DEF
647,0x00524B18,Save 1,33 41 56 45 00 11 00 00 00 FF 00 00,12,6,DEF
648,0x00524B24,Save 2,33 41 56 45 00 12 00 00 00 FF 00 00,12,6,DEF
649,0x00524B30,3AVE [13],33 41 56 45 00 13 00 00 00 FF 00 00,12,9,RGB
650,0x00524B3C,3AVE [14],33 41 56 45 00 14 00 00 00 FF 00 00,12,9,RGB
651,0x00524B48,3AVE [15],33 41 56 45 00 15 00 00 00 FF 00 00,12,9,RGB
652,0x00524B54,3AVE [16],33 41 56 45 00 16 00 00 00 FF 00 00,12,9,RGB
653,0x00524B60,3AVE [17],33 41 56 45 00 17 00 00 00 FF 00 00,12,9,RGB
654,0x00524B6C,3AVE [18],33 41 56 45 00 18 00 00 00 FF 00 00,12,9,RGB
655,0x00524B78,3AVE [19],33 41 56 45 00 19 00 00 00 FF 00 00,12,9,RGB
656,0x00524B84,3AVE [11][10],33 41 56 45 00 11 10 FF 00 00 00 00,12,13,RGB
657,0x00524BF0,",EVEL",2C 45 56 45 4C FF 00 00,8,5,RGB
658,0x005552C0,"00'00""000",30 30 27 30 30 22 30 30 30 00 00 00 00 00 00 00,16,9,RGB
659,0x005552D0,"--'--""---",2D 2D 27 2D 2D 22 2D 2D 2D 00 00 00 00 00 00 00,16,9,RGB
660,0x00555410,COURSE A RECORD,43 4F 55 52 53 45 20 41 20 52 45 43 4F 52 44 00,16,15,RGB
661,0x00555420,"00'00""000",30 30 27 30 30 22 30 30 30 00 00 00 00 00 00 00,16,9,RGB
662,0x00555430,"--'--""---",2D 2D 27 2D 2D 22 2D 2D 2D 00 00 00 00 00 00 00,16,9,RGB
663,0x005557A0,BEST,42 45 53 54 00 00 00 00,8,4,RGB
664,0x005557B0,CONTINUE,43 4F 4E 54 49 4E 55 45 00 00 00 00,12,8,RGB
665,0x005557BC,RETRY,52 45 54 52 59 00 00 00,8,5,RGB
666,0x005557C4,EXIT,45 58 49 54 00 00 00 00,8,4,RGB
667,0x005557CC,OPTION,4F 50 54 49 4F 4E 00 00,8,6,RGB
668,0x005557D4,CONTINUE,43 4F 4E 54 49 4E 55 45 00 00 00 00,12,8,RGB
669,0x005557E0,RETRY,52 45 54 52 59 00 00 00,8,5,RGB
670,0x005557E8,EXIT,45 58 49 54 00 00 00 00,8,4,RGB
671,0x005557F0,GHOST,47 48 4F 53 54 00 00 00,8,5,RGB
672,0x005557F8,SURFACE,53 55 52 46 41 43 45 00,8,7,RGB
673,0x00555800,OFF,4F 46 46 00,4,3,RGB
674,0x00555804,BOARD,42 4F 41 52 44 00 00 00,8,5,RGB
675,0x0055580C,SLEIGH,53 4C 45 49 47 48 00 00,8,6,RGB
676,0x00555814,? ? ?,3F 20 3F 20 3F 00 00 00,8,5,RGB
677,0x0055581C,SNOW,53 4E 4F 57 00 00 00 00,8,4,RGB
678,0x00555824,CHECKED,43 48 45 43 4B 45 44 00,8,7,RGB
679,0x0055582C,TRY AGAIN,54 52 59 20 41 47 41 49 4E 00 00 00,12,9,RGB
680,0x00555838,EXIT,45 58 49 54 00 00 00 00,8,4,RGB
681,0x00555848,TECHNIQUE,54 45 43 48 4E 49 51 55 45 00 00 00,12,9,RGB
682,0x00555854,TIME,54 49 4D 45 00 00 00 00,8,4,RGB
683,0x0055585C,BALLOON,42 41 4C 4C 4F 4F 4E 00,8,7,RGB
684,0x00555864,TOTAL,54 4F 54 41 4C 00 00 00,8,5,RGB
685,0x0055586C,BEST,42 45 53 54 00 00 00 00,8,4,RGB
686,0x00555874,/30 PTS.,2F 33 30 20 50 54 53 2E 00 00 00 00,12,8,RGB
687,0x00555880,OSP@ptsN,2F 33 30 20 50 54 53 2E 00 00 00 00,12,8,FFPADDED
688,0x0055588C,OTP@ptsN,2F 34 30 20 50 54 53 2E 00 00 00 00,12,8,FFPADDED
689,0x00555898,OC@ptsN,2F 23 20 50 54 53 2E 00,8,7,FFPADDED
690,0x005558A0,OC@ptsN,2F 23 20 50 54 53 2E 00,8,7,FFPADDED
691,0x005558AC,QstN,31 53 54 2E 00 00 00 00,8,4,FFPADDED
692,0x005558B4,RndN,32 4E 44 2E 00 00 00 00,8,4,FFPADDED
693,0x005558BC,SrdN,33 52 44 2E 00 00 00 00,8,4,FFPADDED
694,0x005558C4,TthN,34 54 48 2E 00 00 00 00,8,4,FFPADDED
695,0x005558CC,UthN,35 54 48 2E 00 00 00 00,8,4,FFPADDED
696,0x0057B2A8,TEIOH,34 25 29 2F 28 FF FF FF,8,5,FFPADDED
697,0x0057B3D0,Sprint Shoes,33 50 52 49 4E 54 00 33 48 4F 45 53 FF FF FF FF,16,12,FFPADDED
698,0x0057B3E0,Counter,23 4F 55 4E 54 45 52 FF FF FF FF FF FF FF FF FF,16,7,FFPADDED
699,0x0057B3F0,Magic Counter,2D 41 47 49 43 00 23 4F 55 4E 54 45 52 FF FF FF,16,13,FFPADDED
700,0x0057B400,Precious Watch,30 52 45 43 49 4F 55 53 00 37 41 54 43 48 FF FF,16,14,FFPADDED
701,0x0057B410,Ether,25 54 48 45 52 FF FF FF FF FF FF FF FF FF FF FF,16,5,FFPADDED
702,0x0057B420,Hero Drink,28 45 52 4F 00 24 52 49 4E 4B FF FF FF FF FF FF,16,10,FFPADDED
703,0x0057B430,Bolt Plume,22 4F 4C 54 00 30 4C 55 4D 45 FF FF FF FF FF FF,16,10,FFPADDED
704,0x0057B440,Elixir,25 4C 49 58 49 52 FF FF FF FF FF FF FF FF FF FF,16,6,FFPADDED
705,0x0057B450,Fire Fang,26 49 52 45 00 26 41 4E 47 FF FF FF FF FF FF FF,16,9,FFPADDED
706,0x0057B460,Antarctic Wind,21 4E 54 41 52 43 54 49 43 00 37 49 4E 44 FF FF,16,14,FFPADDED
707,0x0057B470,Potion,30 4F 54 49 4F 4E FF FF FF FF FF FF FF FF FF FF,16,6,FFPADDED
708,0x0057B480,Phoenix Down,30 48 4F 45 4E 49 58 00 24 4F 57 4E FF FF FF FF,16,12,FFPADDED
709,0x0057B490,Hyper,28 59 50 45 52 FF FF FF FF FF FF FF FF FF FF FF,16,5,FFPADDED
710,0x0057B4A0,Tranquilizer,34 52 41 4E 51 55 49 4C 49 5A 45 52 FF FF FF FF,16,12,FFPADDED
711,0x0057B4B0,Cat's Bell,23 41 54 07 53 00 22 45 4C 4C FF FF FF FF FF FF,16,10,FFPADDED
712,0x0057B4C0,Enemy,25 4E 45 4D 59 00 21 57 41 59 FF FF FF FF FF FF,16,5,ZEROTERM
713,0x0057B4D0,Sneak,33 4E 45 41 4B 00 21 54 54 41 43 4B FF FF FF FF,16,5,ZEROTERM
714,0x0057B4E0,Chocobracelet[FF][FF][FF],23 48 4F 43 4F 42 52 41 43 45 4C 45 54 FF FF FF,16,25,ZEROTERM
715,0x0057B4F0,Swift,33 57 49 46 54 00 22 4F 4C 54 FF FF FF FF FF FF,16,5,ZEROTERM
716,0x0057B500,Fire,26 49 52 45 00 36 45 49 4C FF FF FF FF FF FF FF,16,4,ZEROTERM
717,0x0057B510,Megalixir[FF][FF][FF][FF][FF][FF][FF],2D 45 47 41 4C 49 58 49 52 FF FF FF FF FF FF FF,16,37,ZEROTERM
718,0x0057B520,Turbo,34 55 52 42 4F 00 25 54 48 45 52 FF FF FF FF FF,16,5,ZEROTERM
719,0x0057B530,Hi-Potion[FF][FF][FF][FF][FF][FF][FF],28 49 0D 30 4F 54 49 4F 4E FF FF FF FF FF FF FF,16,37,ZEROTERM
720,0x0057B540,Ice,29 43 45 00 23 52 59 53 54 41 4C FF FF FF FF FF,16,3,ZEROTERM
721,0x0057B658,SAM,33 21 2D 00 00 00 00,7,3,ZEROTERM
722,0x0057B65F,ELEN,25 2C 25 2E 00 00 00,7,4,ZEROTERM
723,0x0057B666,BLUES,22 2C 35 25 33 00 00,7,5,ZEROTERM
724,0x0057B66D,TOM,34 2F 2D 00 00 00 00,7,3,ZEROTERM
725,0x0057B674,JOHN,2A 2F 28 2E 00 00 00,7,4,ZEROTERM
726,0x0057B67B,GARY,27 21 32 39 00 00 00,7,4,ZEROTERM
727,0x0057B682,MIKE,2D 29 2B 25 00 00 00,7,4,ZEROTERM
728,0x0057B689,SANDY,33 21 2E 24 39 00 00,7,5,ZEROTERM
729,0x0057B690,JU,2A 35 00 00 00 00 00,7,2,ZEROTERM
730,0x0057B697,LY,2C 39 00 00 00 00 00,7,2,ZEROTERM
731,0x0057B69E,JOEL,2A 2F 25 2C 00 00 00,7,4,ZEROTERM
732,0x0057B6A5,GREY,27 32 25 39 00 00 00,7,4,ZEROTERM
733,0x0057B6AC,EDWARD,25 24 37 21 32 24 00,7,6,ZEROTERM
734,0x0057B6B3,JAMES,2A 21 2D 25 33 00 00,7,5,ZEROTERM
735,0x0057B6BA,HARVEY,28 21 32 36 25 39 00,7,6,ZEROTERM
736,0x0057B6C1,DAN,24 21 2E 00 00 00 00,7,3,ZEROTERM
737,0x0057B6C8,RUDY,32 35 24 39 00 00 00,7,4,ZEROTERM
738,0x0057B6CF,GRAHAM,27 32 21 28 21 2D 00,7,6,ZEROTERM
739,0x0057B6D6,FOX,26 2F 38 00 00 00 00,7,3,ZEROTERM
740,0x0057B6DD,CLIVE,23 2C 29 36 25 00 00,7,5,ZEROTERM
741,0x0057B6E4,SEAN,33 25 21 2E 00 00 00,7,4,ZEROTERM
742,0x0057B6EB,YOUNG,39 2F 35 2E 27 00 00,7,5,ZEROTERM
743,0x0057B6F2,ROBIN,32 2F 22 29 2E 00 00,7,5,ZEROTERM
744,0x0057B6F9,DARIO,24 21 32 29 2F 00 00,7,5,ZEROTERM
745,0x0057B700,K,2B 00 00 00 00 00 00,7,1,ZEROTERM
746,0x0057B707,ARL,21 32 2C 00 00 00 00,7,3,ZEROTERM
747,0x0057B70E,SARA,33 21 32 21 00 00 00,7,4,ZEROTERM
748,0x0057B715,MARIE,2D 21 32 29 25 00 00,7,5,ZEROTERM
749,0x0057B71C,SAMMY,33 21 2D 2D 39 00 00,7,5,ZEROTERM
750,0x0057B723,LIA,2C 29 21 00 00 00 00,7,3,ZEROTERM
751,0x0057B72A,KNIGHT,2B 2E 29 27 28 34 00,7,6,ZEROTERM
752,0x0057B731,PAULA,30 21 35 2C 21 00 00,7,5,ZEROTERM
753,0x0057B738,PAU,30 21 35 00 00 00 00,7,3,ZEROTERM
754,0x0057B73F,LE,2C 25 00 00 00 00 00,7,2,ZEROTERM
755,0x0057B746,PETER,30 25 34 25 32 00 00,7,5,ZEROTERM
756,0x0057B74D,AIMEE,21 29 2D 25 25 00 00,7,5,ZEROTERM
757,0x0057B754,TERRY,34 25 32 32 39 00 00,7,5,ZEROTERM
758,0x0057B75B,ANDY,21 2E 24 39 00 00 00,7,4,ZEROTERM
759,0x0057B762,NANCY,2E 21 2E 23 39 00 00,7,5,ZEROTERM
760,0x0057B769,TIM,34 29 2D 00 00 00 00,7,3,ZEROTERM
761,0x0057B770,ROBER,32 2F 22 25 32 00 00,7,5,ZEROTERM
762,0x0057B777,T,34 00 00 00 00 00 00,7,1,ZEROTERM
763,0x0057B77E,GEORGE,27 25 2F 32 27 25 00,7,6,ZEROTERM
764,0x0057B785,JENNY,2A 25 2E 2E 39 00 00,7,5,ZEROTERM
765,0x0057B78C,RICA,32 29 23 21 00 00 00,7,4,ZEROTERM
766,0x0057B793,JULIA,2A 35 2C 29 21 00 00,7,5,ZEROTERM
